time,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,sunrise,sunset,daylight_duration,sunshine_duration,precipitation_sum,rain_sum,snowfall_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,shortwave_radiation_sum,et0_fao_evapotranspiration,year
2017-06-27,15.6,6.1,10.4,15.0,3.4,8.7,2017-06-27T07:00,2017-06-27T16:55,35685.26,27086.33,0.0,0.0,0.0,0.0,12.1,27.7,281,8.2,1.17,2017
2017-06-28,15.4,7.4,10.6,14.6,5.5,9.3,2017-06-28T07:00,2017-06-28T16:55,35702.76,13204.04,1.3,1.3,0.0,5.0,10.2,22.0,285,5.89,0.93,2017
2017-06-29,15.2,8.0,10.5,13.8,5.1,7.8,2017-06-29T07:00,2017-06-29T16:56,35722.82,28880.96,0.0,0.0,0.0,0.0,19.2,36.4,272,8.93,1.55,2017
2017-06-30,14.6,7.2,10.6,10.4,3.5,6.5,2017-06-30T07:00,2017-06-30T16:56,35745.43,32427.3,0.0,0.0,0.0,0.0,22.2,41.4,238,11.43,2.38,2017
2017-07-01,14.5,4.7,9.1,11.3,0.6,5.8,2017-07-01T07:00,2017-07-01T16:57,35770.54,32455.03,0.0,0.0,0.0,0.0,18.1,37.4,245,10.63,1.75,2017
2017-07-02,15.1,3.1,8.2,13.9,-0.1,5.8,2017-07-02T07:00,2017-07-02T16:57,35798.12,32485.46,0.0,0.0,0.0,0.0,12.5,25.6,302,11.34,1.44,2017
2017-07-03,15.7,3.2,9.3,14.6,-0.0,6.8,2017-07-03T07:00,2017-07-03T16:58,35828.14,22599.71,0.7,0.7,0.0,1.0,22.0,40.7,332,6.97,1.24,2017
2017-07-04,18.8,8.0,13.9,16.5,5.6,11.1,2017-07-04T07:00,2017-07-04T16:58,35860.57,32554.29,0.0,0.0,0.0,0.0,21.4,39.2,334,11.23,2.51,2017
2017-07-05,18.0,10.0,13.3,14.8,6.5,9.7,2017-07-05T07:00,2017-07-05T16:58,35895.38,32592.61,0.0,0.0,0.0,0.0,20.8,40.3,308,11.24,2.8,2017
2017-07-06,15.9,5.7,10.8,13.8,3.3,8.3,2017-07-06T07:00,2017-07-06T16:59,35932.53,32633.47,0.0,0.0,0.0,0.0,14.1,33.1,285,11.23,1.78,2017
2017-07-07,16.7,4.6,9.8,13.9,1.4,6.8,2017-07-07T07:00,2017-07-07T16:59,35971.99,32676.84,0.0,0.0,0.0,0.0,13.5,27.7,293,11.28,2.01,2017
2017-07-08,15.9,2.5,9.2,13.3,-0.7,6.3,2017-07-08T07:00,2017-07-08T17:00,36013.72,32722.7,0.0,0.0,0.0,0.0,14.1,26.6,284,10.99,1.79,2017
2017-07-09,15.3,4.9,9.5,13.0,1.8,6.6,2017-07-09T06:59,2017-07-09T17:00,36058.04,32771.59,0.0,0.0,0.0,0.0,14.2,30.2,293,11.61,1.87,2017
2017-07-10,15.5,3.6,9.4,11.8,1.0,6.3,2017-07-10T06:59,2017-07-10T17:01,36105.12,31255.54,0.0,0.0,0.0,0.0,15.4,32.8,268,11.22,2.0,2017
2017-07-11,16.2,5.6,10.7,13.3,2.1,7.3,2017-07-11T06:59,2017-07-11T17:01,36154.89,32878.29,0.3,0.3,0.0,3.0,20.9,41.0,220,10.73,2.07,2017
2017-07-12,14.1,8.8,10.8,11.4,6.3,8.5,2017-07-12T06:59,2017-07-12T17:02,36207.24,30093.01,7.0,7.0,0.0,18.0,20.4,41.4,205,7.97,1.17,2017
2017-07-13,16.4,5.5,10.7,15.0,2.8,8.6,2017-07-13T06:58,2017-07-13T17:03,36262.11,31163.99,0.9,0.9,0.0,2.0,17.9,32.8,335,10.62,1.59,2017
2017-07-14,19.4,5.5,12.4,17.3,2.9,10.1,2017-07-14T06:58,2017-07-14T17:03,36319.38,30862.75,0.1,0.1,0.0,1.0,14.3,29.9,324,10.08,1.94,2017
2017-07-15,16.4,6.9,11.4,14.5,4.8,9.2,2017-07-15T06:57,2017-07-15T17:04,36378.99,31237.15,1.8,1.8,0.0,2.0,11.2,24.8,283,9.85,1.68,2017
2017-07-16,15.4,4.7,9.8,13.8,1.5,7.2,2017-07-16T06:57,2017-07-16T17:04,36440.83,33192.34,0.0,0.0,0.0,0.0,13.1,26.3,301,11.74,1.74,2017
2017-07-17,17.3,5.4,11.1,15.8,3.1,8.9,2017-07-17T06:57,2017-07-17T17:05,36504.83,32560.66,0.0,0.0,0.0,0.0,12.6,24.8,313,10.57,1.78,2017
2017-07-18,20.7,7.0,13.2,16.8,4.5,10.2,2017-07-18T06:56,2017-07-18T17:06,36570.89,33334.74,0.0,0.0,0.0,0.0,26.6,50.8,315,12.18,2.76,2017
2017-07-19,15.4,7.5,11.3,9.3,4.1,6.9,2017-07-19T06:56,2017-07-19T17:06,36638.94,25366.97,0.1,0.1,0.0,1.0,28.8,58.7,267,9.69,2.63,2017
2017-07-20,15.0,8.3,10.9,10.0,3.7,5.9,2017-07-20T06:55,2017-07-20T17:07,36708.88,33485.53,0.0,0.0,0.0,0.0,31.1,60.5,257,12.5,2.97,2017
2017-07-21,15.1,5.9,10.2,11.1,1.4,6.3,2017-07-21T06:55,2017-07-21T17:08,36780.63,33563.82,0.0,0.0,0.0,0.0,21.6,43.6,239,11.58,2.34,2017
2017-07-22,16.8,3.6,9.3,14.4,-0.3,6.0,2017-07-22T06:54,2017-07-22T17:08,36854.11,33643.91,0.0,0.0,0.0,0.0,14.9,27.4,293,13.15,2.1,2017
2017-07-23,19.8,3.3,11.6,15.5,0.1,7.4,2017-07-23T06:53,2017-07-23T17:09,36929.24,33725.71,0.0,0.0,0.0,0.0,21.2,40.0,308,12.84,3.35,2017
2017-07-24,18.7,7.4,12.6,15.2,3.6,9.0,2017-07-24T06:53,2017-07-24T17:10,37005.92,33809.12,0.0,0.0,0.0,0.0,18.2,43.2,267,12.88,2.97,2017
2017-07-25,18.3,6.5,11.8,15.8,3.3,8.8,2017-07-25T06:52,2017-07-25T17:10,37084.09,33894.05,0.0,0.0,0.0,0.0,18.3,33.8,302,13.09,2.55,2017
2017-07-26,19.6,11.2,15.1,15.9,7.2,10.5,2017-07-26T06:52,2017-07-26T17:11,37163.66,33980.41,0.0,0.0,0.0,0.0,28.8,58.7,277,12.99,4.16,2017
2017-07-27,16.6,7.1,11.9,14.9,4.3,9.3,2017-07-27T06:51,2017-07-27T17:12,37244.55,34068.1,0.0,0.0,0.0,0.0,18.7,37.1,309,13.16,2.33,2017
2017-07-28,17.7,8.2,12.2,12.8,5.0,8.3,2017-07-28T06:50,2017-07-28T17:12,37326.68,34157.08,2.0,2.0,0.0,6.0,29.6,60.5,280,12.53,2.95,2017
2017-07-29,18.8,5.3,11.4,15.4,1.5,7.8,2017-07-29T06:49,2017-07-29T17:13,37410.59,34247.91,0.0,0.0,0.0,0.0,14.8,27.7,305,14.06,2.93,2017
2017-07-30,23.9,9.7,16.9,21.1,5.8,12.9,2017-07-30T06:49,2017-07-30T17:14,37496.59,30740.93,0.1,0.1,0.0,1.0,25.3,49.0,331,10.54,4.06,2017
2017-07-31,15.7,10.0,13.0,14.3,6.7,11.2,2017-07-31T06:48,2017-07-31T17:14,37584.59,0.0,14.2,14.2,0.0,8.0,22.7,42.8,247,3.84,0.97,2017
2017-08-01,15.9,7.4,11.5,12.1,3.6,7.7,2017-08-01T06:47,2017-08-01T17:15,37674.47,34533.03,0.0,0.0,0.0,0.0,25.2,50.0,226,13.86,2.66,2017
2017-08-02,15.6,6.2,11.1,13.1,2.9,8.3,2017-08-02T06:46,2017-08-02T17:16,37766.14,34631.86,0.0,0.0,0.0,0.0,21.7,43.6,221,11.09,1.95,2017
2017-08-03,16.0,9.5,12.6,15.5,7.5,11.1,2017-08-03T06:45,2017-08-03T17:16,37859.5,31089.03,9.9,9.9,0.0,12.0,19.1,37.8,1,10.67,1.75,2017
2017-08-04,15.6,8.8,11.8,10.6,5.1,7.6,2017-08-04T06:45,2017-08-04T17:17,37954.42,34834.53,0.0,0.0,0.0,0.0,26.5,55.1,307,13.07,2.81,2017
2017-08-05,17.7,9.2,13.0,13.2,4.7,8.9,2017-08-05T06:44,2017-08-05T17:18,38050.83,34938.13,0.0,0.0,0.0,0.0,22.5,45.7,312,14.4,3.45,2017
2017-08-06,19.5,10.5,14.3,14.3,6.0,10.0,2017-08-06T06:43,2017-08-06T17:18,38148.61,35043.09,0.0,0.0,0.0,0.0,26.8,52.2,341,14.19,3.96,2017
2017-08-07,17.0,10.4,13.0,11.5,6.3,8.2,2017-08-07T06:42,2017-08-07T17:19,38247.69,35149.31,0.0,0.0,0.0,0.0,31.4,62.3,308,14.53,3.87,2017
2017-08-08,16.8,8.7,11.8,12.6,3.6,7.3,2017-08-08T06:41,2017-08-08T17:20,38347.95,35256.68,0.0,0.0,0.0,0.0,24.9,50.0,263,14.97,3.41,2017
2017-08-09,18.7,7.7,11.9,16.7,4.2,8.7,2017-08-09T06:40,2017-08-09T17:21,38449.3,35365.08,0.0,0.0,0.0,0.0,22.8,43.6,270,14.71,2.81,2017
2017-08-10,22.9,5.6,13.5,19.8,2.8,10.6,2017-08-10T06:39,2017-08-10T17:21,38551.66,34765.98,0.0,0.0,0.0,0.0,18.3,35.3,317,14.53,3.31,2017
2017-08-11,23.8,11.7,17.0,20.7,9.0,13.4,2017-08-11T06:38,2017-08-11T17:22,38654.93,30709.24,0.0,0.0,0.0,0.0,19.6,37.8,298,13.98,4.32,2017
2017-08-12,18.9,6.7,12.8,16.8,3.7,9.7,2017-08-12T06:37,2017-08-12T17:23,38759.02,35695.53,0.0,0.0,0.0,0.0,16.3,41.4,282,13.62,2.94,2017
2017-08-13,18.9,8.3,12.8,17.6,6.1,10.4,2017-08-13T06:36,2017-08-13T17:23,38863.85,35807.1,0.0,0.0,0.0,0.0,17.3,43.9,262,15.51,2.76,2017
2017-08-14,21.3,5.2,12.5,19.0,1.9,9.9,2017-08-14T06:35,2017-08-14T17:24,38969.33,35919.22,0.0,0.0,0.0,0.0,12.9,27.0,296,15.5,2.82,2017
2017-08-15,22.4,7.0,15.0,19.6,4.3,12.3,2017-08-15T06:34,2017-08-15T17:25,39075.37,18478.92,1.0,1.0,0.0,3.0,20.8,43.9,344,6.82,2.61,2017
2017-08-16,20.5,11.8,17.9,15.6,9.0,13.1,2017-08-16T06:33,2017-08-16T17:26,39181.89,35115.09,0.0,0.0,0.0,0.0,31.6,63.0,303,12.32,5.13,2017
2017-08-17,20.8,9.3,14.6,16.8,5.9,10.7,2017-08-17T06:31,2017-08-17T17:26,39288.82,36000.0,0.0,0.0,0.0,0.0,25.5,50.8,311,16.36,4.18,2017
2017-08-18,15.2,10.5,13.0,10.1,3.9,6.3,2017-08-18T06:30,2017-08-18T17:27,39396.74,36000.0,0.0,0.0,0.0,0.0,47.5,94.0,270,16.55,4.69,2017
2017-08-19,14.9,7.8,11.0,8.1,1.9,4.9,2017-08-19T06:29,2017-08-19T17:28,39506.05,36004.04,0.0,0.0,0.0,0.0,32.8,63.7,222,12.93,3.71,2017
2017-08-20,14.5,6.0,10.5,10.2,1.4,6.6,2017-08-20T06:28,2017-08-20T17:28,39616.66,31519.46,0.2,0.2,0.0,1.0,22.5,48.2,211,11.56,2.54,2017
2017-08-21,15.8,5.8,10.7,13.6,3.5,8.5,2017-08-21T06:27,2017-08-21T17:29,39728.45,16951.47,2.1,2.1,0.0,2.0,14.3,26.3,314,7.59,1.55,2017
2017-08-22,17.6,5.5,11.1,16.4,2.7,8.8,2017-08-22T06:26,2017-08-22T17:30,39841.36,36039.77,0.0,0.0,0.0,0.0,14.3,32.8,275,16.82,2.62,2017
2017-08-23,19.7,5.4,12.6,19.1,3.3,11.2,2017-08-23T06:24,2017-08-23T17:30,39955.28,36089.14,0.7,0.7,0.0,2.0,15.2,31.0,358,16.49,2.6,2017
2017-08-24,16.7,7.6,12.3,12.8,4.7,8.4,2017-08-24T06:23,2017-08-24T17:31,40070.12,36150.71,0.5,0.5,0.0,3.0,32.4,64.8,202,14.35,2.94,2017
2017-08-25,15.3,8.3,12.1,10.5,5.6,8.3,2017-08-25T06:22,2017-08-25T17:32,40185.81,35946.65,0.5,0.5,0.0,3.0,27.8,56.5,197,12.56,2.55,2017
2017-08-26,18.3,6.1,11.2,17.7,3.0,9.1,2017-08-26T06:21,2017-08-26T17:32,40302.25,36194.45,0.0,0.0,0.0,0.0,14.9,33.1,304,17.6,2.73,2017
2017-08-27,18.3,6.7,10.2,13.2,2.6,6.4,2017-08-27T06:19,2017-08-27T17:33,40419.36,34641.27,1.3,1.3,0.0,4.0,26.8,61.6,241,16.43,2.94,2017
2017-08-28,14.7,5.9,10.4,8.8,1.2,5.5,2017-08-28T06:18,2017-08-28T17:34,40537.05,36075.54,0.0,0.0,0.0,0.0,31.7,64.4,209,14.05,3.03,2017
2017-08-29,15.4,6.2,10.8,13.5,2.8,8.2,2017-08-29T06:17,2017-08-29T17:34,40655.24,36324.19,0.3,0.3,0.0,3.0,13.3,32.0,283,13.81,2.26,2017
2017-08-30,16.7,6.8,12.0,14.3,3.2,8.6,2017-08-30T06:16,2017-08-30T17:35,40773.86,36776.43,0.0,0.0,0.0,0.0,24.3,46.4,211,18.36,3.44,2017
2017-08-31,14.8,8.4,11.7,10.0,4.3,7.1,2017-08-31T06:14,2017-08-31T17:36,40892.81,36800.33,0.0,0.0,0.0,0.0,31.1,63.4,204,13.18,3.1,2017
2017-09-01,16.2,7.1,11.2,13.6,3.6,8.5,2017-09-01T06:13,2017-09-01T17:36,41012.03,36746.43,0.0,0.0,0.0,0.0,18.3,40.3,216,15.62,2.51,2017
2017-09-02,19.5,4.7,11.9,18.9,2.0,10.1,2017-09-02T06:12,2017-09-02T17:37,41131.44,37143.94,0.0,0.0,0.0,0.0,15.3,32.4,352,18.54,2.97,2017
2017-09-03,27.4,7.2,16.8,22.9,4.7,13.7,2017-09-03T06:10,2017-09-03T17:38,41250.94,37536.88,0.0,0.0,0.0,0.0,22.7,47.2,332,17.8,4.81,2017
2017-09-04,20.8,9.4,14.9,16.4,6.3,10.9,2017-09-04T06:09,2017-09-04T17:39,41370.48,37925.37,0.0,0.0,0.0,0.0,27.7,56.9,289,19.32,4.69,2017
2017-09-05,17.1,10.6,13.3,11.9,6.5,8.7,2017-09-05T06:08,2017-09-05T17:39,41489.98,38013.26,0.0,0.0,0.0,0.0,27.0,56.2,302,19.0,4.43,2017
2017-09-06,17.2,7.9,12.7,13.1,5.2,8.5,2017-09-06T06:06,2017-09-06T17:40,41609.36,37625.39,0.0,0.0,0.0,0.0,26.4,51.8,283,18.49,4.06,2017
2017-09-07,19.7,10.0,13.8,16.1,6.1,9.5,2017-09-07T06:05,2017-09-07T17:41,41729.23,38351.33,0.0,0.0,0.0,0.0,29.3,59.4,271,19.66,4.49,2017
2017-09-08,18.3,8.5,13.1,13.0,4.9,8.5,2017-09-08T06:04,2017-09-08T17:41,41850.01,38358.06,0.0,0.0,0.0,0.0,30.2,61.6,263,16.65,4.12,2017
2017-09-09,17.5,8.3,12.4,14.9,2.8,8.4,2017-09-09T06:02,2017-09-09T17:42,41971.61,38534.16,0.0,0.0,0.0,0.0,24.8,48.6,222,19.92,4.0,2017
2017-09-10,17.5,5.9,11.5,16.8,3.1,9.4,2017-09-10T06:01,2017-09-10T17:43,42093.96,38625.55,0.0,0.0,0.0,0.0,16.9,38.9,197,19.89,3.02,2017
2017-09-11,21.8,5.9,13.2,20.9,3.7,11.6,2017-09-11T06:00,2017-09-11T17:43,42216.97,38716.83,0.0,0.0,0.0,0.0,16.8,32.8,336,20.1,3.46,2017
2017-09-12,28.1,8.8,17.9,26.1,5.9,15.4,2017-09-12T05:58,2017-09-12T17:44,42340.56,37205.45,0.0,0.0,0.0,0.0,13.1,28.4,325,15.81,4.03,2017
2017-09-13,32.0,17.7,23.3,27.2,13.1,18.7,2017-09-13T05:57,2017-09-13T17:45,42464.66,39185.48,0.0,0.0,0.0,0.0,28.4,56.2,310,20.64,8.0,2017
2017-09-14,17.5,10.5,13.1,13.3,5.1,8.0,2017-09-14T05:55,2017-09-14T17:45,42589.19,39100.04,5.3,5.3,0.0,5.0,32.5,69.8,253,18.19,4.3,2017
2017-09-15,20.9,10.4,14.6,17.3,5.5,10.5,2017-09-15T05:54,2017-09-15T17:46,42714.07,39477.7,0.0,0.0,0.0,0.0,29.6,59.4,271,20.58,4.74,2017
2017-09-16,22.3,8.9,14.4,17.6,6.5,10.6,2017-09-16T05:53,2017-09-16T17:47,42839.22,30071.32,0.2,0.2,0.0,1.0,29.5,60.5,258,13.97,3.8,2017
2017-09-17,16.0,6.3,11.3,13.6,3.3,8.6,2017-09-17T05:51,2017-09-17T17:47,42964.57,39878.57,0.0,0.0,0.0,0.0,15.6,37.1,230,21.82,3.42,2017
2017-09-18,22.2,5.8,15.0,21.3,3.5,12.7,2017-09-18T05:50,2017-09-18T17:48,43090.04,40187.51,0.0,0.0,0.0,0.0,21.0,43.6,9,21.99,4.46,2017
2017-09-19,23.3,10.9,16.9,20.5,7.7,12.8,2017-09-19T05:48,2017-09-19T17:49,43215.55,40314.37,0.0,0.0,0.0,0.0,27.1,60.8,265,21.59,5.59,2017
2017-09-20,17.3,8.6,12.8,16.3,5.6,10.5,2017-09-20T05:47,2017-09-20T17:49,43341.03,34482.62,0.1,0.1,0.0,1.0,15.6,36.0,337,15.5,2.81,2017
2017-09-21,22.9,7.5,15.1,23.4,5.8,13.8,2017-09-21T05:46,2017-09-21T17:50,43466.41,40567.41,0.0,0.0,0.0,0.0,22.0,41.0,20,22.02,4.05,2017
2017-09-22,28.2,9.4,18.5,26.8,6.0,15.9,2017-09-22T05:44,2017-09-22T17:51,43591.6,40367.37,0.0,0.0,0.0,0.0,22.3,40.7,5,22.48,5.48,2017
2017-09-23,32.8,12.7,23.1,29.8,9.3,19.5,2017-09-23T05:43,2017-09-23T17:51,43716.54,40819.03,0.0,0.0,0.0,0.0,25.6,49.0,355,19.64,7.09,2017
2017-09-24,30.3,17.9,25.2,25.7,14.9,20.6,2017-09-24T05:41,2017-09-24T17:52,43841.14,40944.13,0.0,0.0,0.0,0.0,30.3,59.0,292,20.71,8.73,2017
2017-09-25,26.0,12.6,19.1,21.8,10.2,15.2,2017-09-25T05:40,2017-09-25T17:53,43965.33,40470.01,0.0,0.0,0.0,0.0,30.0,60.1,283,20.36,6.09,2017
2017-09-26,20.1,8.9,14.7,18.8,6.1,12.3,2017-09-26T05:39,2017-09-26T17:54,44089.04,41192.5,0.0,0.0,0.0,0.0,20.5,45.4,169,23.37,4.14,2017
2017-09-27,21.7,12.9,17.7,19.7,12.1,16.2,2017-09-27T05:37,2017-09-27T17:54,44212.9,37757.87,0.0,0.0,0.0,0.0,29.1,57.2,37,16.96,3.32,2017
2017-09-28,24.3,15.4,20.0,21.8,12.4,17.7,2017-09-28T05:36,2017-09-28T17:55,44337.37,28525.36,0.0,0.0,0.0,0.0,26.1,53.3,284,12.63,4.22,2017
2017-09-29,25.1,10.0,17.8,22.7,7.4,15.0,2017-09-29T05:35,2017-09-29T17:56,44462.36,41534.63,0.0,0.0,0.0,0.0,20.3,41.0,276,23.79,5.32,2017
2017-09-30,24.6,12.3,18.1,18.8,9.4,14.3,2017-09-30T05:33,2017-09-30T17:56,44587.78,30833.91,0.0,0.0,0.0,0.0,26.3,53.6,255,16.33,5.16,2017
2017-10-01,21.0,9.0,14.8,20.8,7.5,13.3,2017-10-01T05:32,2017-10-01T17:57,44713.55,41620.2,0.0,0.0,0.0,0.0,20.1,43.2,32,24.21,4.11,2017
2017-10-02,21.6,12.3,17.9,22.6,11.9,17.4,2017-10-02T05:31,2017-10-02T17:58,44839.6,41663.17,0.5,0.5,0.0,2.0,24.2,47.5,58,20.43,3.68,2017
2017-10-03,23.0,13.2,18.1,23.2,13.2,18.1,2017-10-03T05:29,2017-10-03T17:59,44965.84,41519.65,0.7,0.7,0.0,2.0,22.8,47.5,26,19.23,3.44,2017
2017-10-04,21.1,12.6,17.3,21.7,12.8,17.4,2017-10-04T05:28,2017-10-04T17:59,45092.18,38683.58,0.0,0.0,0.0,0.0,20.2,40.0,169,19.56,3.23,2017
2017-10-05,24.4,15.2,19.4,25.6,16.0,19.8,2017-10-05T05:26,2017-10-05T18:00,45218.55,41145.04,0.0,0.0,0.0,0.0,21.2,43.2,35,19.47,3.59,2017
2017-10-06,19.4,14.9,17.4,18.8,12.6,15.4,2017-10-06T05:25,2017-10-06T18:01,45344.84,21530.42,0.1,0.1,0.0,1.0,24.7,49.3,187,12.83,3.05,2017
2017-10-07,18.9,12.7,15.9,17.3,10.0,13.7,2017-10-07T05:24,2017-10-07T18:02,45471.0,39887.04,0.0,0.0,0.0,0.0,23.3,46.1,178,21.45,3.94,2017
2017-10-08,21.7,11.6,16.7,20.8,11.0,16.3,2017-10-08T05:22,2017-10-08T18:02,45596.91,20767.8,1.0,1.0,0.0,6.0,16.8,35.3,16,12.94,2.47,2017
2017-10-09,29.7,15.5,21.5,30.7,14.3,21.5,2017-10-09T05:21,2017-10-09T18:03,45722.5,41969.08,0.2,0.2,0.0,2.0,30.4,61.9,238,20.85,4.61,2017
2017-10-10,20.1,16.5,18.3,19.1,15.0,17.3,2017-10-10T05:20,2017-10-10T18:04,45847.68,25444.57,0.6,0.6,0.0,6.0,21.3,47.2,102,13.63,2.91,2017
2017-10-11,24.5,18.1,20.4,25.2,17.6,20.4,2017-10-11T05:18,2017-10-11T18:05,45972.36,25309.71,1.5,1.5,0.0,9.0,23.7,47.2,39,14.21,2.92,2017
2017-10-12,27.0,14.3,20.7,24.7,14.5,20.0,2017-10-12T05:17,2017-10-12T18:05,46096.45,38503.78,0.9,0.9,0.0,2.0,24.2,51.8,247,24.8,5.24,2017
2017-10-13,22.4,12.1,17.4,22.8,10.5,16.9,2017-10-13T05:16,2017-10-13T18:06,46219.86,42469.24,0.2,0.2,0.0,2.0,23.4,47.9,52,20.89,3.66,2017
2017-10-14,18.6,16.4,17.4,16.0,13.6,15.0,2017-10-14T05:15,2017-10-14T18:07,46342.5,7279.6,1.6,1.6,0.0,8.0,29.5,59.4,150,9.76,2.61,2017
2017-10-15,21.0,15.4,18.1,20.0,15.1,17.3,2017-10-15T05:13,2017-10-15T18:08,46464.26,21828.22,0.1,0.1,0.0,1.0,16.4,37.1,101,13.36,2.91,2017
2017-10-16,22.5,13.1,18.0,22.6,13.5,18.0,2017-10-16T05:12,2017-10-16T18:09,46585.06,42808.87,0.1,0.1,0.0,1.0,16.2,37.1,74,23.99,4.23,2017
2017-10-17,23.0,13.4,18.6,22.0,13.4,17.6,2017-10-17T05:11,2017-10-17T18:09,46705.61,41908.1,0.0,0.0,0.0,0.0,24.1,49.7,43,22.49,4.41,2017
2017-10-18,22.8,16.3,19.4,21.4,16.1,17.9,2017-10-18T05:10,2017-10-18T18:10,46826.41,43549.77,0.2,0.2,0.0,2.0,28.6,59.8,41,21.83,4.26,2017
2017-10-19,25.0,15.7,20.4,25.5,15.3,19.8,2017-10-19T05:09,2017-10-19T18:11,46947.34,43727.15,0.0,0.0,0.0,0.0,27.3,55.8,28,26.25,5.12,2017
2017-10-20,18.6,15.4,16.9,20.0,11.9,15.7,2017-10-20T05:07,2017-10-20T18:12,47068.32,0.0,15.6,15.6,0.0,17.0,29.8,57.6,177,4.03,1.32,2017
2017-10-21,16.9,13.4,15.4,15.1,11.0,12.8,2017-10-21T05:06,2017-10-21T18:13,47189.25,30240.89,0.5,0.5,0.0,4.0,26.3,51.8,177,13.22,3.02,2017
2017-10-22,19.1,10.5,14.7,20.0,9.1,14.0,2017-10-22T05:05,2017-10-22T18:14,47310.01,42555.53,6.9,6.9,0.0,10.0,15.3,33.8,168,20.08,3.25,2017
2017-10-23,19.3,12.6,15.9,19.0,12.2,15.2,2017-10-23T05:04,2017-10-23T18:14,47430.52,44237.08,0.8,0.8,0.0,3.0,16.3,37.8,160,24.02,3.73,2017
2017-10-24,25.4,12.0,18.4,27.0,11.4,18.0,2017-10-24T05:03,2017-10-24T18:15,47550.66,44579.55,0.0,0.0,0.0,0.0,22.0,46.1,21,27.01,5.13,2017
2017-10-25,28.7,14.4,20.6,29.1,13.2,20.3,2017-10-25T05:02,2017-10-25T18:16,47670.32,32391.62,1.0,1.0,0.0,4.0,22.8,41.8,272,19.28,4.25,2017
2017-10-26,20.8,16.8,18.8,20.9,15.9,18.7,2017-10-26T05:01,2017-10-26T18:17,47789.39,31675.88,4.7,4.7,0.0,11.0,21.6,43.9,173,14.33,2.63,2017
2017-10-27,20.8,15.1,17.8,20.0,13.9,17.1,2017-10-27T04:59,2017-10-27T18:18,47907.78,36605.63,1.9,1.9,0.0,8.0,28.2,56.9,200,17.64,2.88,2017
2017-10-28,26.5,14.7,20.2,29.6,15.3,20.8,2017-10-28T04:58,2017-10-28T18:19,48025.35,32370.64,0.0,0.0,0.0,0.0,19.7,38.2,19,21.74,4.31,2017
2017-10-29,29.2,17.3,22.6,32.2,17.0,22.3,2017-10-29T04:57,2017-10-29T18:20,48142.0,40846.93,0.1,0.1,0.0,1.0,23.2,44.6,8,24.58,5.68,2017
2017-10-30,32.8,15.4,23.3,32.7,12.2,22.1,2017-10-30T04:56,2017-10-30T18:21,48257.61,44458.34,1.4,1.4,0.0,6.0,28.8,56.5,265,22.86,6.19,2017
2017-10-31,18.6,12.3,15.5,15.1,8.2,11.4,2017-10-31T04:55,2017-10-31T18:21,48372.07,43174.68,2.3,2.3,0.0,6.0,30.3,60.1,200,21.08,4.71,2017
2017-11-01,19.8,13.3,16.2,17.5,9.0,13.6,2017-11-01T04:54,2017-11-01T18:22,48485.23,43979.29,0.0,0.0,0.0,0.0,23.4,45.7,195,23.66,4.72,2017
2017-11-02,20.5,11.7,16.7,20.2,11.1,16.1,2017-11-02T04:53,2017-11-02T18:23,48597.0,45578.48,0.4,0.4,0.0,3.0,18.4,41.8,124,23.92,4.04,2017
2017-11-03,28.7,14.0,20.7,28.3,13.9,20.0,2017-11-03T04:52,2017-11-03T18:24,48707.22,42588.02,0.1,0.1,0.0,1.0,28.4,57.2,243,23.29,5.11,2017
2017-11-04,16.7,14.8,15.6,15.2,12.3,14.0,2017-11-04T04:52,2017-11-04T18:25,48815.79,0.0,12.2,12.2,0.0,22.0,25.3,50.4,150,5.35,1.43,2017
2017-11-05,17.4,14.3,16.1,15.8,12.9,14.6,2017-11-05T04:51,2017-11-05T18:26,48922.57,752.58,10.3,10.3,0.0,15.0,19.2,36.0,102,6.8,1.89,2017
2017-11-06,25.3,14.1,17.7,26.5,10.6,16.0,2017-11-06T04:50,2017-11-06T18:27,49028.31,25008.17,33.7,33.7,0.0,16.0,29.1,64.4,11,13.61,3.11,2017
2017-11-07,18.5,13.2,16.0,16.3,10.9,13.0,2017-11-07T04:49,2017-11-07T18:28,49133.54,45896.59,0.2,0.2,0.0,2.0,29.7,62.3,180,28.09,4.97,2017
2017-11-08,18.6,13.1,15.8,17.0,11.4,13.7,2017-11-08T04:48,2017-11-08T18:29,49238.12,43200.0,1.6,1.6,0.0,6.0,21.0,45.7,164,24.64,4.24,2017
2017-11-09,21.0,10.3,16.1,21.9,9.0,15.5,2017-11-09T04:47,2017-11-09T18:30,49341.97,45985.79,0.0,0.0,0.0,0.0,18.3,41.4,59,29.31,4.86,2017
2017-11-10,21.6,11.4,16.7,22.3,10.6,16.6,2017-11-10T04:47,2017-11-10T18:31,49444.95,46028.48,0.0,0.0,0.0,0.0,16.9,39.6,63,28.75,4.73,2017
2017-11-11,22.0,12.8,17.5,22.4,12.6,17.2,2017-11-11T04:46,2017-11-11T18:32,49546.96,46069.84,0.0,0.0,0.0,0.0,19.8,41.4,71,24.45,4.27,2017
